"","home_rank","home_total_points","home_previous_points","home_rank_change","home_cur_year_avg","home_cur_year_avg_weighted","home_last_year_avg","home_last_year_avg_weighted","home_two_year_ago_avg","home_two_year_ago_weighted","home_three_year_ago_avg","home_three_year_ago_weighted","home_elo_rating","home_elo_rank_change","home_elo_rating_change","away_rank","away_total_points","away_previous_points","away_rank_change","away_cur_year_avg","away_cur_year_avg_weighted","away_last_year_avg","away_last_year_avg_weighted","away_two_year_ago_avg","away_two_year_ago_weighted","away_three_year_ago_avg","away_three_year_ago_weighted","away_elo_rating","away_elo_rank_change","away_elo_rating_change","outcome","home_teamArgentina","home_teamAustralia","home_teamBelgium","home_teamBrazil","home_teamColombia","home_teamCosta.Rica","home_teamCroatia","home_teamDenmark","home_teamEgypt","home_teamEngland","home_teamFrance","home_teamGermany","home_teamIceland","home_teamIran","home_teamJapan","home_teamMexico","home_teamMorocco","home_teamNigeria","home_teamPanama","home_teamPeru","home_teamPoland","home_teamPortugal","home_teamRussia","home_teamSaudi.Arabia","home_teamSenegal","home_teamSerbia","home_teamSouth.Korea","home_teamSpain","home_teamSweden","home_teamSwitzerland","home_teamTunisia","home_teamUruguay","away_teamArgentina","away_teamAustralia","away_teamBelgium","away_teamBrazil","away_teamColombia","away_teamCosta.Rica","away_teamCroatia","away_teamDenmark","away_teamEgypt","away_teamEngland","away_teamFrance","away_teamGermany","away_teamIceland","away_teamIran","away_teamJapan","away_teamMexico","away_teamMorocco","away_teamNigeria","away_teamPanama","away_teamPeru","away_teamPoland","away_teamPortugal","away_teamRussia","away_teamSaudi.Arabia","away_teamSenegal","away_teamSerbia","away_teamSouth.Korea","away_teamSpain","away_teamSweden","away_teamSwitzerland","away_teamTunisia","away_teamUruguay","tournamentFIFA.World.Cup","tournamentFIFA.World.Cup.qualification","neutralFALSE","neutralTRUE"
"60",15,0,674,0,0,0,0,0,0,0,0,0,1300,0,0,1,0,818,0,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"61",45,0,563,0,0,0,0,0,0,0,0,0,1300,0,0,1,0,818,0,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"62",22,0,656,2,0,0,0,0,0,0,0,0,1300,0,0,3,0,797,0,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"63",2,0,798,0,0,0,0,0,0,0,0,0,1300,0,0,3,0,797,0,0,0,0,0,0,0,0,0,1300,0,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"64",21,0,650,5,0,0,0,0,0,0,0,0,1755,-4,-2,1,0,857,0,0,0,0,0,0,0,0,0,2071,12,204,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"65",7,0,734,-1,0,0,0,0,0,0,0,0,1965,2,41,1,0,857,0,0,0,0,0,0,0,0,0,2071,12,204,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"66",4,0,763,0,0,0,0,0,0,0,0,0,1963,6,93,1,0,857,0,0,0,0,0,0,0,0,0,2071,12,204,"0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"67",39,0,613,2,0,0,0,0,0,0,0,0,1300,0,0,1,0,852,0,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"68",74,0,523,-6,0,0,0,0,0,0,0,0,1300,0,0,1,0,852,0,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"69",18,0,706,0,0,0,0,0,0,0,0,0,1300,0,0,1,0,841,0,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"70",4,0,774,0,0,0,0,0,0,0,0,0,1300,0,0,1,0,841,0,0,0,0,0,0,0,0,0,1300,0,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"71",47,0,630,0,0,0,0,0,0,0,0,0,1738,-6,-51,1,0,1588,0,0,0,0,0,0,0,0,0,2059,-2,25,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"72",17,0,907,0,0,0,0,0,0,0,0,0,1300,0,0,2,0,1502,0,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"73",63,0,508,0,0,0,0,0,0,0,0,0,1300,0,0,2,0,1502,0,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"74",20,0,901,-1,0,0,0,0,0,0,0,0,1300,0,0,2,0,1592,0,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"75",8,0,1085,0,0,0,0,0,0,0,0,0,1300,0,0,2,0,1592,0,0,0,0,0,0,0,0,0,1300,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"76",8,0,1102,0,0,0,0,0,0,0,0,0,1886,3,10,4,0,1493,-1,0,0,0,0,0,0,0,0,2095,-1,-15,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"77",2,1455.47,1383,1,662.66,662.66,937.59,468.79,590.9,177.27,733.76,146.75,1300,0,0,6,1251.46,1208,2,584.7,584.7,796.05,398.02,668.33,200.5,341.21,68.24,1300,0,0,"0.5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"78",19,965.37,965,0,638.51,638.51,377.23,188.62,203.83,61.15,385.46,77.09,1300,0,0,2,1544.05,1544,0,879.22,879.22,584.7,292.35,796.05,238.81,668.33,133.67,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"79",21,924.02,924,0,337.05,337.05,620.21,310.1,532.3,159.69,585.86,117.17,1300,0,0,2,1482.53,1483,0,708.3,708.3,879.22,439.61,584.7,175.41,796.05,159.21,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"80",13,1077.6,1078,0,405.19,405.19,746.52,373.26,459.85,137.95,805.97,161.19,1300,0,0,2,1482.53,1483,0,708.3,708.3,879.22,439.61,584.7,175.41,796.05,159.21,1300,0,0,"0.5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"81",34,750.75,732,1,417.12,417.12,407.12,203.56,305.24,91.57,192.48,38.5,1783,-1,-5,2,1430.57,1384,0,558.95,558.95,1082.36,541.18,560.21,168.06,811.88,162.38,2142,0,22,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"82",73,0,24,-2,0,0,0,0,0,0,0,0,1300,0,0,21,0,48,0,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"83",8,0,55,1,0,0,0,0,0,0,0,0,1300,0,0,21,0,48,0,0,0,0,0,0,0,0,0,1300,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"84",7,0,57,0,0,0,0,0,0,0,0,0,1818,-8,-55,17,0,52,-2,0,0,0,0,0,0,0,0,1896,-6,-46,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"85",54,0,40,-1,0,0,0,0,0,0,0,0,1300,0,0,4,0,59,3,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"86",40,0,48,3,0,0,0,0,0,0,0,0,1300,0,0,10,0,59,-1,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"87",17,0,57,2,0,0,0,0,0,0,0,0,1300,0,0,10,0,59,-1,0,0,0,0,0,0,0,0,1300,0,0,"0.5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"88",45,0,563,0,0,0,0,0,0,0,0,0,1300,0,0,15,0,674,0,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"89",1,0,818,0,0,0,0,0,0,0,0,0,1300,0,0,15,0,674,0,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"90",2,0,798,0,0,0,0,0,0,0,0,0,1300,0,0,5,0,736,0,0,0,0,0,0,0,0,0,1300,0,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"91",22,0,656,2,0,0,0,0,0,0,0,0,1300,0,0,5,0,736,0,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"92",66,0,544,4,0,0,0,0,0,0,0,0,1300,0,0,26,0,662,2,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"93",1,0,847,0,0,0,0,0,0,0,0,0,1300,0,0,26,0,662,2,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"94",4,0,774,0,0,0,0,0,0,0,0,0,1300,0,0,24,0,692,1,0,0,0,0,0,0,0,0,1300,0,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"95",18,0,706,0,0,0,0,0,0,0,0,0,1300,0,0,24,0,692,1,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"96",75,0,464,-5,0,0,0,0,0,0,0,0,1300,0,0,49,0,686,-9,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"97",5,0,1286,0,0,0,0,0,0,0,0,0,1300,0,0,49,0,686,-9,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"98",8,0,1085,0,0,0,0,0,0,0,0,0,1300,0,0,39,0,736,1,0,0,0,0,0,0,0,0,1300,0,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"99",46,603.32,611,-2,246.1,246.1,472.78,236.39,235.9,70.77,250.32,50.06,1300,0,0,5,1163.55,1110,3,794.27,794.27,446.83,223.41,184.48,55.34,452.66,90.53,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"100",3,1251.01,1251,0,590.9,590.9,733.76,366.88,425.62,127.69,827.7,165.54,1300,0,0,4,1200.39,1200,0,632.31,632.31,794.27,397.14,446.83,134.05,184.48,36.9,1300,0,0,"0.5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"101",6,1131.85,1132,0,625.97,625.97,303.35,151.68,726.15,217.84,681.79,136.36,1300,0,0,4,1200.39,1200,0,632.31,632.31,794.27,397.14,446.83,134.05,184.48,36.9,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"102",54,563.27,563,-1,240.51,240.51,208.37,104.19,396.79,119.04,497.69,99.54,1735,-6,-51,3,1449.77,1450,0,805.97,805.97,632.31,316.15,794.27,238.28,446.83,89.37,2019,4,97,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"103",6,1316.15,1316,0,796.05,796.05,668.33,334.16,341.21,102.36,417.86,83.57,1980,-6,-158,3,1449.77,1450,0,805.97,805.97,632.31,316.15,794.27,238.28,446.83,89.37,2019,4,97,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"104",11,1073.69,1051,1,532.3,532.3,585.86,292.93,625.97,187.79,303.35,60.67,1300,0,0,8,1211.38,1233,-1,459.85,459.85,805.97,402.99,632.31,189.69,794.27,158.85,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"105",2,1544.05,1544,0,879.22,879.22,584.7,292.35,796.05,238.81,668.33,133.67,1300,0,0,6,1344.7,1345,0,746.52,746.52,459.85,229.92,805.97,241.79,632.31,126.46,1300,0,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"106",1,1634.02,1634,0,903.24,903.24,662.66,331.33,937.59,281.28,590.9,118.18,1300,0,0,6,1344.7,1345,0,746.52,746.52,459.85,229.92,805.97,241.79,632.31,126.46,1300,0,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"107",11,1128.12,1128,0,654.93,654.93,638.51,319.26,377.23,113.17,203.83,40.77,1300,0,0,13,1077.6,1078,0,405.19,405.19,746.52,373.26,459.85,137.95,805.97,161.19,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"108",8,1182.61,1128,2,499.9,499.9,896.94,448.47,375.17,112.55,608.45,121.69,1754,-2,-48,16,985.97,989,0,292.09,292.09,655.57,327.78,665.76,199.73,831.89,166.38,1920,-1,11,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"109",27,837.98,825,1,368.23,368.23,537.34,268.67,280.3,84.09,584.93,116.99,1782,2,13,16,985.97,989,0,292.09,292.09,655.57,327.78,665.76,199.73,831.89,166.38,1920,-1,11,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"110",5,0,59,6,0,0,0,0,0,0,0,0,1300,0,0,51,0,45,1,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"111",9,0,713,0,0,0,0,0,0,0,0,0,1300,0,0,30,0,629,1,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"112",5,0,768,2,0,0,0,0,0,0,0,0,1300,0,0,21,0,699,0,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"113",78,0,535,0,0,0,0,0,0,0,0,0,1300,0,0,21,0,699,0,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"114",6,0,1348,0,0,0,0,0,0,0,0,0,1955,2,58,68,0,458,0,0,0,0,0,0,0,0,0,1641,-11,-83,"1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"115",17,0,931,-2,0,0,0,0,0,0,0,0,1300,0,0,44,0,694,0,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"116",20,0,901,-1,0,0,0,0,0,0,0,0,1300,0,0,44,0,694,0,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"117",15,994.5,984,-1,550.93,550.93,478.99,239.5,321.67,96.5,537.86,107.57,1300,0,0,66,515.32,509,-2,276.57,276.57,245.71,122.85,92.05,27.61,441.46,88.29,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"118",38,705.2,705,-1,411.11,411.11,279.88,139.94,357.43,107.23,234.64,46.93,1300,0,0,31,741.41,738,0,511.01,511.01,276.57,138.28,245.71,73.71,92.05,18.41,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"119",21,891.92,892,-1,408.43,408.43,550.93,275.46,478.99,143.7,321.67,64.33,1300,0,0,31,741.41,738,0,511.01,511.01,276.57,138.28,245.71,73.71,92.05,18.41,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
